"SpatialCoords.Pos_X","SpatialCoords.Pos_Y","PatientID","ClusterCellType"
2970.11854684512,539.725621414914,"patient1","Tumor-APCs"
3406.33333333333,536.466666666667,"patient1","Endothelial"
3066.46734130635,532.945722171113,"patient1","Tumor"
2993.96415770609,539.062724014337,"patient1","Tcyt"
2685.85542168675,540.427710843373,"patient1","MPs"
2901.68425605536,540.912629757785,"patient1","Tumor-APCs"
3313.51398601399,541.861888111888,"patient1","Tcyt"
3425.81818181818,542.107954545455,"patient1","Endothelial"
2771.85714285714,544,"patient1","Thelp"
3603.09471365639,549.275330396476,"patient1","Treg"
2505.79094827586,549.418103448276,"patient1","Tumor-APCs"
3339.17877094972,550.571229050279,"patient1","Tcyt"
3797.15525876461,549.87979966611,"patient1","Tumor-APCs"
2794.74733096085,550.905693950178,"patient1","MPs"
3391.37619047619,565.090476190476,"patient1","Thelp"
3715.72727272727,554.090909090909,"patient1","Plasma"
3008.71908127208,557.429328621908,"patient1","Tumor-APCs"
3279.61450924609,555.758179231863,"patient1","Plasma"
2448.9375,561.6875,"patient1","MPs"
3501.75574712644,562.33908045977,"patient1","Tumor"
2593.26253298153,565.309366754617,"patient1","Tumor-APCs"
2751.90549828179,566.152920962199,"patient1","Thelp"
4091.73008849558,566.08407079646,"patient1","Treg"
3774.21524663677,566.134529147982,"patient1","Tumor"
4193.86842105263,570.105263157895,"patient1","MPs"
2325.62815405046,571.76759628154,"patient1","Tcyt"
2533.08256880734,575.100917431193,"patient1","Tumor"
2502.73892405063,570.585443037975,"patient1","Tumor-APCs"
3058.00101112235,573.25783619818,"patient1","Tumor-APCs"
2896.00568181818,574.892857142857,"patient1","Tcyt"
3411.42960288809,578.361010830325,"patient1","Tcyt"
3728.0814479638,578.158371040724,"patient1","Thelp"
2953.07326732673,579.070297029703,"patient1","Treg"
3599.72935779816,578.449541284404,"patient1","Tumor"
2511.64478764479,581.718146718147,"patient1","Tumor-APCs"
2785.92518703242,579.972568578554,"patient1","MPs"
3241.89004149378,587.827800829876,"patient1","B cells"
2749.23705722071,588.107629427793,"patient1","MPs"
4116.23777403035,592.998313659359,"patient1","Tcyt"
2913.25757575758,592.636363636364,"patient1","Treg"
2296.38244514107,593.836990595611,"patient1","Tumor-APCs"
3886.87706422018,597.161467889908,"patient1","B cells"
3019.36140350877,596.440350877193,"patient1","Tumor"
3823.50548245614,600.234649122807,"patient1","Tumor-APCs"
3398.89941690962,601.362973760933,"patient1","Thelp"
3459.81724845996,603.548254620123,"patient1","Tcyt"
3587.98360655738,607.64262295082,"patient1","Tumor-APCs"
4006.37246049661,608.126410835214,"patient1","TILs"
2222.0567867036,607.998614958449,"patient1","Tumor-APCs"
3621.67117988395,608.116054158607,"patient1","B cells"
2382.4993006993,606.295104895105,"patient1","Tumor"
3308.51348837209,606.922790697674,"patient1","Thelp"
2853.80259499537,613.303985171455,"patient1","Tumor"
2961.1704718417,611.200913242009,"patient1","MPs"
3050.3446191052,611.656590084643,"patient1","Tumor-APCs"
3643.61218836565,613.846260387812,"patient1","Tcyt"
2192.12084592145,614.510574018127,"patient1","Tumor-APCs"
3005.58278145695,612.284768211921,"patient1","Tumor-APCs"
2328.90991735537,614.518181818182,"patient1","Tumor-APCs"
3717.4,614.75,"patient1","MPs"
2247.29684601113,615.448979591837,"patient1","Tumor"
4186.05464480874,616.506375227687,"patient1","Tcyt"
2270.1002994012,618.473053892216,"patient1","Tumor-APCs"
2691.3781512605,620.666666666667,"patient1","Tcyt"
2481.08047945205,620.051369863014,"patient1","Tumor"
3665.73801916933,617.936102236422,"patient1","B cells"
3752.69342359768,619.44003868472,"patient1","Tcyt"
4162.6936416185,621.190751445087,"patient1","Tumor-APCs"
3799.99019607843,620.299019607843,"patient1","Tcyt"
3532.91326209931,617.041483343809,"patient1","Tumor-APCs"
2917.61069518717,624.252406417112,"patient1","MPs"
3919.26734104046,616.672687861272,"patient1","Tcyt"
4094,625.410256410256,"patient1","MPs"
2601.34027777778,626.979166666667,"patient1","Tumor-APCs"
3712.1975308642,626.253086419753,"patient1","Endothelial"
2819.72937625755,627.548289738431,"patient1","Tumor"
2169.74058577406,630.780334728033,"patient1","Tumor-APCs"
3401.52224824356,629.725995316159,"patient1","MPs"
2614.46875,631.1875,"patient1","Tumor-APCs"
3866.31838565022,626.585949177877,"patient1","Tumor-APCs"
4346.77272727273,634.409090909091,"patient1","Endothelial"
2394.75326797386,635.960784313726,"patient1","Tumor-APCs"
4036.5,638,"patient1","MPs"
2200.22222222222,636.560146923783,"patient1","Tumor-APCs"
3501.48536585366,638.121951219512,"patient1","Tcyt"
3591.15794223827,638.768050541516,"patient1","Tumor-APCs"
3933.72872996301,641.090012330456,"patient1","Thelp"
4154.56230529595,641.436137071651,"patient1","Tumor-APCs"
3355.32692307692,642.028846153846,"patient1","B cells"
2865.21718602455,643.030217186025,"patient1","Tumor"
3222.57357357357,643.92042042042,"patient1","Thelp"
2634.32627118644,645.045550847458,"patient1","Thelp"
2496.40153172867,645.849015317287,"patient1","Tumor-APCs"
2840.61603375527,646.050632911392,"patient1","Tumor"
3365.33150684932,646.624657534247,"patient1","Plasma"
3651.2685560054,646.909581646424,"patient1","B cells"
2686.33884297521,650.363636363636,"patient1","Thelp"
2279.41800356506,651.426916221034,"patient1","Tumor-APCs"
2915.19662921348,654.407865168539,"patient1","Thelp"
3195.82304526749,653.181069958848,"patient1","Tumor"
2320.08517034068,652.149298597194,"patient1","Tumor-APCs"
2216.30040595399,655.769959404601,"patient1","Tumor-APCs"
3519.93618739903,656.990306946688,"patient1","Tumor-APCs"
2606.66666666667,657.106796116505,"patient1","Tcyt"
2371.61184882533,656.407558733401,"patient1","MPs"
2979.46274921301,656.833158447009,"patient1","Tcyt"
4394.4385026738,658.620320855615,"patient1","Endothelial"
2248.06362545018,657.903961584634,"patient1","Tumor-APCs"
3009.51171043293,648.760823278921,"patient1","Tumor"
3485.33291925466,662.232298136646,"patient1","Tumor-APCs"
3081.60050632911,647.37417721519,"patient1","Tumor-APCs"
4103.25369978858,660.26955602537,"patient1","MPs"
3922.34482758621,663.474137931035,"patient1","MPs"
4003.52401746725,665.85152838428,"patient1","Tcyt"
3960.54956268222,660.250728862974,"patient1","Thelp"
3138.875,667.445153061224,"patient1","Tumor"
3174.99809160305,667.905534351145,"patient1","Tumor"
3223.01907790143,669.567567567568,"patient1","MPs"
4147.53929121726,669.17873651772,"patient1","MPs"
2174.10526315789,671.089566020314,"patient1","Tumor-APCs"
2100.23259259259,670.053333333333,"patient1","MPs"
2620.57094594595,674.238175675676,"patient1","B cells"
3558.06293706294,672.725524475524,"patient1","Tumor-APCs"
2271.14940239044,675.639442231076,"patient1","Tumor"
2790.03568394223,679.261682242991,"patient1","Tumor-APCs"
3304.8570241064,667.198669991687,"patient1","Tcyt"
4329.73684210526,676.736842105263,"patient1","MPs"
3822.27272727273,678.727272727273,"patient1","Tumor-APCs"
3705.24551724138,679.667586206897,"patient1","Endothelial"
3659.70784641068,678.57429048414,"patient1","Endothelial"
4126.57976653696,678.093385214008,"patient1","Treg"
4401.46428571429,679.553571428571,"patient1","Endothelial"
2712.92718446602,680.315533980582,"patient1","MPs"
2501.57339901478,689.674876847291,"patient1","Tumor-APCs"
2742.1892393321,681.198515769944,"patient1","Tcyt"
3630.01489361702,682.675531914894,"patient1","B cells"
3880.70751633987,681.998366013072,"patient1","Tcyt"
3414.46391752577,685.292096219931,"patient1","Tcyt"
2943.6590649943,684.265678449259,"patient1","Thelp"
3022.00879507476,681.827616534741,"patient1","Tumor"
4491.87046632124,687.362694300518,"patient1","MPs"
3839.39097744361,690.018796992481,"patient1","Thelp"
3994.67590027701,691.670360110803,"patient1","Tcyt"
4280.21968616262,693.069900142653,"patient1","MPs"
3160.17943548387,691.91935483871,"patient1","Tumor"
2355.81762917933,694.519756838906,"patient1","Tcyt"
2258.85432098765,694.558024691358,"patient1","Tumor"
2305.20547945205,698.415239726027,"patient1","Thelp"
3582.02187902188,695.76833976834,"patient1","Thelp"
4247.53180661578,693.966921119593,"patient1","Tcyt"
3088.52408477842,696.939306358381,"patient1","Tumor-APCs"
2853.74028629857,698.380368098159,"patient1","TILs"
2608.32,698.666666666667,"patient1","MPs"
3865.03053435114,697.858778625954,"patient1","Thelp"
2274.65384615385,699.028846153846,"patient1","Tumor"
3257.40032154341,699.927652733119,"patient1","MPs"
4478.74757281553,701.077669902913,"patient1","MPs"
3183.78858625162,702.97924773022,"patient1","Tumor"
2973.10638297872,702.559270516717,"patient1","Tumor-APCs"
2479.41925465838,703.819875776398,"patient1","Tumor-APCs"
2178.66029246344,705.637795275591,"patient1","Tumor-APCs"
3012.84068627451,708.199754901961,"patient1","Tumor"
2820.45536723164,710.613559322034,"patient1","Tumor-APCs"
4437.92974238876,711.6018735363,"patient1","Thelp"
3542.40518134715,713.290155440415,"patient1","MPs"
3756.96622222222,712.955555555556,"patient1","Tumor-APCs"
4139.19707057257,712.512649800266,"patient1","MPs"
2563.59083728278,715.507109004739,"patient1","Tumor-APCs"
3290.96545768567,713.46286701209,"patient1","Tcyt"
4263.55887521968,715.558875219684,"patient1","Tcyt"
2144.11428571429,718.36,"patient1","Tcyt"
3320.71428571429,716.571428571429,"patient1","Tumor"
2649.94736842105,717.789473684211,"patient1","B cells"
3161.38022426096,723.767584097859,"patient1","Tumor-APCs"
1950.05,718.09,"patient1","Tcyt"
3567.4142614601,719.06960950764,"patient1","MPs"
2434.83428571429,719.665714285714,"patient1","Tcyt"
2512.63333333333,720.166666666667,"patient1","Tumor-APCs"
4015.26059050064,720.682926829268,"patient1","Tcyt"
2326.07,722.02,"patient1","MPs"
2724.33135215453,719.298662704309,"patient1","Tumor-APCs"
2880.00664010624,720.625498007968,"patient1","MPs"
3094.92356687898,723.283439490446,"patient1","Tumor-APCs"
2160.10659898477,723.659898477157,"patient1","Tcyt"
2350.27911646586,723.152610441767,"patient1","MPs"
2405.40559440559,725.286713286713,"patient1","B cells"
3234.59259259259,724.401234567901,"patient1","Endothelial"
4051.02836879433,726.985815602837,"patient1","Tcyt"
4458.07331378299,727.359237536657,"patient1","Treg"
3280.52202643172,729.550660792952,"patient1","Tcyt"
2849.4140969163,728.564757709251,"patient1","MPs"
3137.78799019608,729.375,"patient1","Tumor-APCs"
2626.68253968254,730.507936507937,"patient1","Endothelial"
3539.42857142857,732.160714285714,"patient1","MPs"
4427.46468401487,733.483271375465,"patient1","MPs"
2088.79288437103,733.801778907243,"patient1","MPs"
4280.30678466077,736.678466076696,"patient1","B cells"
2462.25890736342,737.600950118765,"patient1","MPs"
3386.39657631954,744.065620542083,"patient1","Tcyt"
2338.05125148987,744.524433849821,"patient1","MPs"
2979.05161290323,740.381720430108,"patient1","MPs"
4382.2261682243,744.564485981308,"patient1","Endothelial"
4125.06013363029,742.405345211581,"patient1","MPs"
2145.54569653949,745.465838509317,"patient1","Tumor-APCs"
2770.85329619313,744.202414113278,"patient1","MPs"
3009.34130434783,745.669565217391,"patient1","Tcyt"
3121.36594911937,744.980430528376,"patient1","Tumor-APCs"
2286.59523809524,748.380952380952,"patient1","MPs"
2646.66666666667,746.5,"patient1","Tcyt"
4313.78509532062,745.582322357019,"patient1","MPs"
4479.59778597786,748.387453874539,"patient1","Plasma"
2622.43159922929,747.776493256262,"patient1","Endothelial"
2387.95283018868,749.867924528302,"patient1","B cells"
2717.22018348624,748.211009174312,"patient1","Tumor-APCs"
3841.37366548043,748.371886120996,"patient1","TILs"
3681.17312072893,751.193621867882,"patient1","MPs"
3358.79724409449,750.380905511811,"patient1","Tumor-APCs"
4498.00875656743,750.441330998249,"patient1","MPs"
3484.12065439673,754.471710974778,"patient1","Tumor-APCs"
3541.08150470219,751.514106583072,"patient1","MPs"
3444.11320754717,752.849056603774,"patient1","Tumor-APCs"
2226.82352941176,752.461300309598,"patient1","Tumor"
4031.91891891892,752.011824324324,"patient1","Treg"
2869.04733727811,753.698224852071,"patient1","MPs"
1968.56351351351,755.137837837838,"patient1","MPs"
2372.60754716981,755.064150943396,"patient1","Thelp"
2714.21875,756.583333333333,"patient1","Tumor-APCs"
1874.81557377049,759.065573770492,"patient1","Plasma"
4581.80952380952,760.821428571429,"patient1","Endothelial"
3320.15714285714,762.533035714286,"patient1","Tumor"
2012.98655462185,764.003361344538,"patient1","Thelp"
2610.25909090909,764,"patient1","MPs"
2999.42037302726,764.763271162123,"patient1","Thelp"
3241.02040816327,765.102040816327,"patient1","MPs"
3743.2,765.548780487805,"patient1","TILs"
4121.50943396226,767.169811320755,"patient1","MPs"
2849.64285714286,767.502976190476,"patient1","Tcyt"
4652.7884057971,769.35652173913,"patient1","Thelp"
2260.42441860465,769.959302325581,"patient1","MPs"
3776.23120089787,769.978675645342,"patient1","Tumor-APCs"
3378.3753894081,772.352024922118,"patient1","Tcyt"
2705.18604651163,773.101744186047,"patient1","Tumor"
3253.90909090909,773.909090909091,"patient1","MPs"
2640.76867816092,774.406609195402,"patient1","MPs"
2885.90891840607,774.58064516129,"patient1","Thelp"
3820.07232704403,773.753144654088,"patient1","Tumor"
2486.11320754717,777.330188679245,"patient1","B cells"
2374.50505050505,780.030303030303,"patient1","MPs"
2100.78224299065,777.142056074766,"patient1","Treg"
2513.08413001912,779.082217973231,"patient1","Tcyt"
4150.17077175698,780.036124794745,"patient1","MPs"
4681.29508196721,778.852459016393,"patient1","Tcyt"
4439.10585585586,783.493243243243,"patient1","MPs"
4529.41153846154,781.446153846154,"patient1","Tcyt"
1891.43566591422,783.446952595937,"patient1","MPs"
2009.76220806794,783.097664543524,"patient1","Plasma"
4109.29709605361,787.583767684289,"patient1","MPs"
3303.29237770193,786.204778156997,"patient1","TILs"
2493.03370786517,787.370786516854,"patient1","B cells"
3609.46064139942,788.3527696793,"patient1","Tcyt"
2417.42368742369,790.639804639805,"patient1","B cells"
2783.25541125541,789.166666666667,"patient1","MPs"
2604.30071174377,791.407473309609,"patient1","Tumor-APCs"
4034.66666666667,789.666666666667,"patient1","MPs"
4620.24651162791,788.502325581395,"patient1","Thelp"
4311.03097345133,791.298672566372,"patient1","Tcyt"
4701.67021276596,789.882978723404,"patient1","Thelp"
1929.26557863501,792.758160237389,"patient1","Tcyt"
3519.35512465374,781.616620498615,"patient1","Tumor-APCs"
2517.46794871795,793.25641025641,"patient1","B cells"
4026.66666666667,793.777777777778,"patient1","Stroma"
2348.81563126253,794.280561122245,"patient1","Tumor-APCs"
2623.65400843882,796.174402250352,"patient1","Tumor"
3365.30349344978,796.974890829694,"patient1","Tumor"
3767.46290322581,796.220967741936,"patient1","Tumor-APCs"
2539.45136778116,796.408814589666,"patient1","Tumor-APCs"
2882.52392947103,797.002518891688,"patient1","Treg"
3445.20647419073,793.49343832021,"patient1","Tumor-APCs"
1799.20833333333,798.125,"patient1","Thelp"
4464.50191570881,798.727969348659,"patient1","Tcyt"
3547.6511627907,798.570379436964,"patient1","B cells"
2399.24512987013,801.795454545455,"patient1","B cells"
2484.26063100137,800.449931412894,"patient1","B cells"
2575.40746753247,803.606331168831,"patient1","Tumor"
2720.76228209192,803.21236133122,"patient1","Tcyt"
2746.6798245614,806.769005847953,"patient1","Tumor-APCs"
3280.9740990991,802.733108108108,"patient1","Tumor-APCs"
4328.39259259259,804.814814814815,"patient1","MPs"
4011.43034825871,804.196517412935,"patient1","Tcyt"
3216.85687732342,807.081784386617,"patient1","MPs"
3848.79174147217,808.254937163375,"patient1","Tumor-APCs"
2383.43883792049,812.295107033639,"patient1","B cells"
3995.33333333333,812.333333333333,"patient1","Plasma"
4660.38235294118,815.470588235294,"patient1","MPs"
3881.16643159379,813.528913963329,"patient1","Tcyt"
3978.75,815.048076923077,"patient1","MPs"
4197.42857142857,816.057142857143,"patient1","MPs"
4512.37373737374,816.941077441077,"patient1","MPs"
2234.08150470219,817.355799373041,"patient1","Thelp"
2710.71241830065,819.760784313725,"patient1","Tumor-APCs"
2422.92741935484,818.372580645161,"patient1","Tumor-APCs"
3402.74136403897,822.647475642161,"patient1","Tumor-APCs"
4024.18939393939,820.309090909091,"patient1","Tcyt"
2626.18126520681,821.677615571776,"patient1","Tumor-APCs"
3356.4511627907,828.106976744186,"patient1","Tumor"
2504.76776429809,823.043327556326,"patient1","B cells"
2553.27206771463,824.25876662636,"patient1","B cells"
4751.08487084871,824.254612546125,"patient1","Treg"
4477.88601036269,825.953367875648,"patient1","MPs"
2597.08280254777,826.87898089172,"patient1","Tumor"
2984.92543859649,828.293859649123,"patient1","Thelp"
2097.0596797671,828.323144104804,"patient1","MPs"
3200.10603588907,827.228384991843,"patient1","Treg"
3798.40912863071,833.16265560166,"patient1","Tumor"
2134.34644670051,829.742385786802,"patient1","MPs"
2284.36678614098,827.781362007168,"patient1","MPs"
3664.20197044335,830.28078817734,"patient1","Plasma"
2072.77278562259,830.440308087291,"patient1","MPs"
2935.3591160221,821.034990791897,"patient1","Treg"
2858.75064599483,831.227390180879,"patient1","Treg"
2957.75151515152,833.10303030303,"patient1","MPs"
1786.83240223464,835.59217877095,"patient1","Tcyt"
2691.2,834.888888888889,"patient1","MPs"
2488.09449636552,833.897196261682,"patient1","Tumor-APCs"
4121.24823943662,834.110915492958,"patient1","MPs"
4392.45693430657,836.940145985402,"patient1","Thelp"
1881.02670940171,838.136752136752,"patient1","MPs"
3279.43650793651,833.277777777778,"patient1","Tumor"
3449.76420150054,838.576634512326,"patient1","Tumor-APCs"
2250.42857142857,840.095238095238,"patient1","Thelp"
3343.5737704918,841.030737704918,"patient1","Tumor"
3990.25611745514,841.608482871126,"patient1","Treg"
1734.53521126761,840.985915492958,"patient1","MPs"
1806.95945945946,843.571428571429,"patient1","MPs"
2415.6177972283,845.750547045952,"patient1","Tumor-APCs"
2622.57894736842,842.228070175439,"patient1","Tcyt"
3633.46153846154,843.452830188679,"patient1","Tcyt"
1847.86802973978,843.736059479554,"patient1","Thelp"
3110.98599439776,844.697478991597,"patient1","MPs"
3395.51351351351,843.88416988417,"patient1","Tumor-APCs"
4301.12565445026,842.002617801047,"patient1","MPs"
4333.7615658363,845.327402135231,"patient1","MPs"
4253.2,848.4,"patient1","MPs"
4802.88714733542,860.100313479624,"patient1","Thelp"
3211.37147595357,851.948590381426,"patient1","B cells"
2655.40885416667,852.001302083333,"patient1","Tcyt"
2387.98806366048,854.525198938992,"patient1","Tumor-APCs"
4764.23427041499,856.161981258367,"patient1","Treg"
1788.75405405405,855.982432432432,"patient1","Treg"
2015.74298056155,857.002159827214,"patient1","B cells"
1975.34108527132,856.957364341085,"patient1","Plasma"
2188.49870801034,854.167958656331,"patient1","MPs"
3431.60792951542,856.964757709251,"patient1","Tumor-APCs"
1938.81549815498,859.815498154982,"patient1","B cells"
2262.25022182786,858.796805678793,"patient1","MPs"
2984.14631463146,860.815181518152,"patient1","MPs"
1893.78378378378,859.135135135135,"patient1","B cells"
3280.93421052632,859.881578947368,"patient1","Tumor"
4013.30184331797,860.179723502304,"patient1","Treg"
3406.42986425339,860.914027149321,"patient1","MPs"
2631.8859375,861.5453125,"patient1","Tcyt"
3531.736,862.476,"patient1","MPs"
4489.47290640394,859.810344827586,"patient1","Thelp"
4396.78301886792,864.339622641509,"patient1","Tcyt"
3773.67399267399,863.703296703297,"patient1","Tumor-APCs"
4464.19760479042,863.838323353293,"patient1","Thelp"
2316.27857142857,862.89880952381,"patient1","MPs"
1884.58695652174,865.413043478261,"patient1","B cells"
4200.47672253259,865.258845437616,"patient1","MPs"
1919.48073701843,868.725293132328,"patient1","B cells"
2130.89437819421,868.165247018739,"patient1","MPs"
3630.90681003584,868.822580645161,"patient1","Tcyt"
2893.06851119895,870.33069828722,"patient1","Tcyt"
3051.77224199288,868.641755634638,"patient1","MPs"
3720.16713615023,868.183098591549,"patient1","Treg"
4349.27272727273,871.5,"patient1","MPs"
1851.24076147816,871.651735722284,"patient1","Treg"
3371.8353909465,872.487654320988,"patient1","TILs"
4718.34676258993,872.955395683453,"patient1","Thelp"
2924.8210806023,874.912311780337,"patient1","Thelp"
4316.78485370052,874.993115318416,"patient1","Tcyt"
4297.34297520661,874.388429752066,"patient1","Treg"
2955,874.285714285714,"patient1","MPs"
2495.9222462203,881.399568034557,"patient1","Tumor-APCs"
1905.84705882353,880.482352941176,"patient1","B cells"
4278.93406593407,878.190476190476,"patient1","Tcyt"
1704.9833984375,888.6494140625,"patient1","Treg"
4563.11428571429,878.728571428571,"patient1","Thelp"
3255.20261437908,883.937441643324,"patient1","Tumor-APCs"
3345.79661016949,883.474576271186,"patient1","Tumor"
3418.56427378965,880.390651085142,"patient1","Tumor"
4014.3992248062,881.821705426357,"patient1","Thelp"
3282.04824561404,885.252923976608,"patient1","Tumor"
2049.5,883.772058823529,"patient1","MPs"
2095.64024390244,884.823170731707,"patient1","Thelp"
1889.59574468085,886.145181476846,"patient1","B cells"
4158.55746140652,885.828473413379,"patient1","Tumor-APCs"
1680.05052631579,886.324210526316,"patient1","Thelp"
4352.9721627409,886.250535331906,"patient1","MPs"
3138.85483870968,882.727419354839,"patient1","MPs"
2475.09290540541,887.790540540541,"patient1","TILs"
2538.91089108911,888.980198019802,"patient1","Tumor-APCs"
4616.2384341637,888.163701067616,"patient1","Thelp"
3033.16459197787,889.853388658368,"patient1","Tumor-APCs"
3324.35173501577,889.933753943218,"patient1","Tumor"
4554.22222222222,890.048048048048,"patient1","Thelp"
4805.404536862,890.018903591682,"patient1","Endothelial"
2002.55476190476,887.659523809524,"patient1","Treg"
3448.06282051282,890.9,"patient1","Tumor"
3069.85686080948,891.193484698914,"patient1","Thelp"
3713.56422018349,890.922018348624,"patient1","Treg"
3009.31843575419,891.430167597765,"patient1","Tumor-APCs"
2671.09192200557,892.370473537604,"patient1","B cells"
1730.71593830334,893.762210796915,"patient1","Plasma"
4254.60118655241,895.472643375082,"patient1","Treg"
2333.56312849162,897.712849162011,"patient1","MPs"
3583.05928853755,896.160079051383,"patient1","B cells"
4729.87074829932,896.816326530612,"patient1","Thelp"
1923.3191011236,896.633707865169,"patient1","Thelp"
3955.75431034483,899.071120689655,"patient1","Treg"
3656.64374140303,897.584594222834,"patient1","MPs"
4054.19574468085,898.085106382979,"patient1","Treg"
2620.96944444444,898.966666666667,"patient1","B cells"
3482.73435326843,898.606397774687,"patient1","Tumor-APCs"
2057.89775561097,900.581047381546,"patient1","MPs"
4366.79032258064,899.693548387097,"patient1","Tcyt"
3899,904,"patient1","MPs"
4612.79479768786,905.71387283237,"patient1","Thelp"
4877.07738095238,904.97619047619,"patient1","Endothelial"
4788.20547945205,902.27397260274,"patient1","Plasma"
2987.656,904.184,"patient1","B cells"
4629.98224852071,905.15976331361,"patient1","Thelp"
2361.981264637,905.406323185012,"patient1","Tcyt"
4756.12048192771,906.481927710843,"patient1","MPs"
2523.43356643357,906.729603729604,"patient1","Tumor-APCs"
1755.94797687861,907.734104046243,"patient1","MPs"
1960.57518248175,908.28102189781,"patient1","Plasma"
3343.03514938489,908.376098418278,"patient1","Tumor-APCs"
2877.69811320755,908.804582210243,"patient1","MPs"
3114.46625766871,907.736196319018,"patient1","Tumor-APCs"
2016.10091743119,910.492791612058,"patient1","MPs"
3139.59519038076,910.517034068136,"patient1","Tumor"
3193.12039312039,911.285012285012,"patient1","MPs"
2131.85496183206,911.117896522477,"patient1","Tcyt"
4339.01169590643,915.491228070176,"patient1","Tcyt"
3383.78485370052,911.779690189329,"patient1","Tumor-APCs"
4519.43459915612,911.904360056259,"patient1","MPs"
2295.95723684211,912.855263157895,"patient1","Tcyt"
2255.58,913.894285714286,"patient1","B cells"
2406.56284658041,913.265249537893,"patient1","Tumor-APCs"
3029.30604982206,914.45462633452,"patient1","Tumor-APCs"
3633.27511961722,914.52990430622,"patient1","Thelp"
4703.12340425532,915.492553191489,"patient1","Treg"
2577.36040609137,910.258037225042,"patient1","Tumor-APCs"
4453.32191780822,914.698630136986,"patient1","MPs"
2438.83369803063,911.959518599562,"patient1","Tumor-APCs"
2159.04555808656,915.986332574032,"patient1","Treg"
